text,label
"US job cuts exceed 100,000 again. Job-cutting continued across the country at a breakneck pace in October, according to the monthly survey by Challenger, Gray  amp; Christmas Inc.",Business
United Assessing Further Cost Cuts. United Airlines on Friday said it will need about USD\$500 million in annual cost cuts above the USD\$655 million now in the works and also received court approval for more time to develop a reorganization plan without interference from creditors.,Business
British Airport Owner TBI OKs Takeover. British airport operator TBI PLC said Wednesday it has agreed to a takeover by Spanish transport and communications company Abertis and Spain #39;s national airport authority Aena.,Business
UW Men Play in Alaska Shootout Semifinals. The 22nd-ranked Washington Huskies (2-0) remain in Anchorage for the second of three consecutive games in the Great Alaska Shootout at Sullivan Arena.,Sports
"Cut n #39; paste and colour codes. My system configuration is as follows: Pentium IV - 1.60 GH, 128 MB RAM, Windows XP Pro OS, OXP. NAV2003 updated upto August 09, 2004.",Sci/Tech
Rangers stung by Thistle. Rangers hopes of returning to the top of the Scottish Premier League were dashed on Sunday as they were held to a 1-1 draw at struggling Inverness Caledonian Thistle.,Sports
Canada congratulates Afghanistan on elections (AFP). AFP - Canada's government offered its congratulations to Afghanistan following landmark presidential elections there this weekend.,World
"Israeli airstrike kills a Hamas leader . GAZA CITY -- An Israeli aircraft fired two missiles at a car traveling in the Gaza Strip late yesterday, killing a senior Hamas commander who was among the government's most-wanted fugitives -- the latest in a series of Israeli assassinations that have weakened the militant group.",World
"Fannie Mae Execs Testify on Hill. Description: Top Fannie Mae executives defend the company #39;s accounting practices in Congress. CEO Franklin Raines denied allegations the company had manipulated its books, telling lawmakers the controversy ",Business
Barrichello well placed to end home-town jinx. Ferrari #39;s Rubens Barrichello aimed to shake off a decade-long jinx after seizing pole position at his home Brazilian Grand Prix for the second year in a row.,Sports
Cannonball Run road rally thwarted (Reuters). Reuters - Spanish police have temporarily\seized luxury and sports cars driven by people they\suspected of participating in an illegal road rally named\after a 1981 film starring Burt Reynolds.,World
"Lidge, Wheeler shine brightest in relief. Entering the National League Championship Series, the St. Louis Cardinals appeared to have a decisive edge over the Astros in several areas, including the bullpen.",Sports
"Philips Sees Flat Chip Market in 2005.  EINDHOVEN, Netherlands (Reuters) - Philips Electronics said  on Tuesday it expected a flat global chip market next year, in  line with market research forecasts but more cautious than many  of its rivals.",Sci/Tech
"Federer, Henman, Hewitt Win at Windy Open. NEW YORK - Andre Agassi sat alone, starting blankly at an Arthur Ashe Stadium doorway, the silence punctured by the rustling leaves on nearby trees. Soon, he'd walk through that exit, his U.S...",World
"Hoosiers like their shooting guard. CHAPEL HILL, NC -- Point guard Raymond Felton of North Carolina (No. 3 ESPN/USA Today, No. 4 AP) has been suspended one game for playing in an uncertified summer league game, the school announced Friday night.",Sports
"Legacy 'to haunt successors'. The BBC's John Simpson assesses the legacy of Yasser Arafat, a man he knew well.",World
"France backs Annan on  #39;illegal #39; Iraq war. PARIS, Sept 17 (AFP) - France on Friday backed UN Secretary General Kofi Annan #39;s description of the US-led war on Iraq as  quot;illegal quot;, with Foreign Minister Michel Barnier saying that long-held stance was why his country had opposed joining the conflict.",World
Fight on court between Pistons and Pacers leads to ugly brawl in &lt;b&gt;...&lt;/b&gt;. Players and fans exchanged punches in the stands as an NBA game turned so ugly a police investigation was necessary. Indiana #39;s Ron Artest and Stephen Jackson charged into the stands and fought with fans in ,Sports
"Wounded GIs get front-row Mavs tickets. About 140 US soldiers wounded in Iraq and Afghanistan will get a courtside view of the action at a Dallas Mavericks game Saturday night, thanks to season-ticket holders who offered their seats in a show of gratitude.",Sports
Mourinho gives Porto the blues. MANAGER Jose Mourinho got the better of his former club and Chelseas Champions League ambitions remained firmly on track following last nights comfortable win over Porto.,Sports
"Election Overseers Want Big Win. Administrators are hoping that the victor in this year's presidential election will win by a wide margin. A close race, they fear, will result in more charges of voter fraud and demands for recounts. Kim Zetter reports from Washington.",Sci/Tech
"9/11 Widows Group to Endorse Kerry (AP). AP - A group of activist Sept. 11 widows said Tuesday they will campaign for Democratic presidential candidate John Kerry, charging the Bush administration stonewalled their efforts to uncover intelligence failures leading up to the attacks and took the nation into a misguided war in Iraq.",World
"Web Snap(s) Search and Rebounds. The Web glitterati came out for the Web 2.0 conference at San Francisco #39;s swanky Nikko hotel this week. In attendance were Amazon #39;s Jeff Bezos, Netscape cofounder Marc Andreessen, Bill ",Sci/Tech
"Weight of drugs felt. Weightlifting #39;s aggressive pursuit of drug cheaters will continue even if it jeopardizes its future in the Olympics, its top official said yesterday following six more positive doping cases in what is again becoming the Games #39; dirtiest sport. Five ...",Sports
"An opening night shortfall. NEW YORK -- Tracing the tracks of their tears back to the ballpark in the Bronx where all the horrible things happened last October, the Red Sox returned to the American League Championship Series last night, fell behind, 8-0, then rallied mightily before again succumbing to the Yankees, 10-7.",Sports
"Palestinian intelligence chief shot. Gunmen ambushed the head of the Palestinian intelligence service in Gaza City today, seriously wounding him in the chest and killing two bodyguards after opening fire on his convoy, Palestinian officials said.",World
Bhopal victims commemorate 20th anniversary of disaster (AFP). AFP - A series of torchlight rallies and vigils were held after darkness fell on this central Indian city as victims and activists jointly commemorated a night of horror 20 years ago when lethal gas leaked from a pesticide plant and killed thousands.,World
"Angels Top A's 5-4, Clinch AL West Title (AP). AP - The Anaheim Angels capped a stirring comeback with one final rally, and now they're champions of the AL West for the first time in 18 years.",Sports
"Solid growth lifts Cisco fortunes. Cisco Systems, the IT systems producer, records a strong start to the year with first quarter profits rising 29.",Business
Columnists: The Worst Case Scenario. The fine print in an insurance policy becomes an issue when a bizarre chain of IT disasters leaves a company without a single copy of the source code to its flagship product.\,Sci/Tech
"Pilot, Designer of Rocket Plane Confident (AP). AP - The pilot and designer of a private rocket plane say they are confident it could return to the sky next week in a quest to claim a multimillion-dollar prize, despite a harrowing flight in which the spacecraft rolled dramatically while hurtling toward the edge of the atmosphere.",Sci/Tech
"Athens Olympics Draw Record TV Audiences (AP). AP - The Athens Olympics broke global TV viewing records, with nearly 4 billion people tuning in, IOC president Jacques Rogge said Tuesday.",Sports
